,week_start_date,L2,O_SALE,O_UNIT,M_ON_DIS_TOTAL_SPEND,M_OFF_DIS_TOTAL_SPEND,M_SEARCH_SPEND
507,11/7/2022,,0.00,0.00,0.00,0.00,1592.19
508,11/7/2022,APPLES PEARS CHERRIES,24642782.43,8352890.27,0.00,0.00,7523.81
509,11/7/2022,FLORAL,5031636.01,651904.00,0.00,0.00,0.00
510,11/7/2022,PRODUCE L2,18401.10,9388.00,0.00,0.00,0.00
511,11/7/2022,MELONS,2700269.84,648890.30,0.00,0.00,0.00
512,11/7/2022,COOKING VEGTABLES,29822498.27,17586936.45,0.00,0.00,0.00
513,11/7/2022,AVOCADOS L2,8525404.90,8700020.81,1083.67,0.00,5250.00
514,11/7/2022,STRAWBERRIES,11866559.21,2449900.00,0.00,0.00,0.00
515,11/7/2022,DEPT LEVEL SALES,134287.56,38708.76,0.00,0.00,0.00
516,11/7/2022,D94 MISC L2,908.11,662.86,0.00,0.00,0.00
517,11/7/2022,MIXED BERRIES,10216416.60,3184870.00,0.00,0.00,0.00
518,11/7/2022,CUT FRUIT,14239252.10,3298660.75,241.36,0.00,1590.55
519,11/7/2022,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
520,11/7/2022,TRUCK VEG CHILIS,25644789.92,21308289.37,0.00,0.00,0.00
521,11/14/2022,STRAWBERRIES,10572750.44,2117651.00,0.00,0.00,0.00
522,11/14/2022,PRODUCE L2,22415.42,11107.00,0.00,0.00,0.00
523,11/14/2022,DEPT LEVEL SALES,167212.83,41060.92,0.00,0.00,0.00
524,11/14/2022,,0.00,0.00,0.00,0.00,1437.38
525,11/14/2022,MIXED BERRIES,9817337.81,3068400.00,0.00,0.00,0.00
526,11/14/2022,AVOCADOS L2,8388006.89,8246044.62,3931.02,0.00,5250.00
527,11/14/2022,DRIED FRUIT NUTS SNACKS,0.00,0.00,0.00,0.00,0.00
528,11/14/2022,GRAPES L2,12128878.67,6893803.48,0.00,352.95,0.00
529,11/14/2022,STONE FRUIT,1258249.02,414668.94,0.00,0.00,0.00
530,11/14/2022,BANANAS PINEAPPLES,16278288.16,28686500.24,0.00,0.00,0.00
531,11/14/2022,SANDWICHES AND SALADS,3471247.19,1011316.00,0.00,0.00,0.00
532,11/14/2022,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
533,11/14/2022,COOKING VEGTABLES,33478511.52,20240800.39,0.00,0.00,0.00
534,11/14/2022,TRUCK VEG CHILIS,28273300.00,22487908.49,0.00,0.00,0.00
535,11/14/2022,POTATOES ONIONS GARLIC,49875092.82,24802968.67,0.00,0.00,1121.63
536,11/14/2022,VAV MUSHROOMS DDV,15289388.39,4713693.93,7682.04,2884.98,24899.40
537,11/14/2022,TROPICALS,4017785.45,2504282.19,0.00,0.00,0.00
538,11/14/2022,D94 MISC L2,1141.21,833.00,0.00,0.00,0.00
539,11/14/2022,APPLES PEARS CHERRIES,26339216.86,9059563.95,0.00,0.00,7218.80
540,11/14/2022,CITRUS,23422898.12,16736755.50,0.00,0.00,0.00
541,11/14/2022,MELONS,2317449.04,557326.25,0.00,0.00,0.00
542,11/14/2022,FLORAL,5138972.11,650242.00,0.00,0.00,0.00
543,11/14/2022,TOMATOES,17450197.48,9082162.77,0.00,0.00,4741.39
544,11/14/2022,CUT FRUIT,13589598.50,3042071.61,234.16,0.00,1463.92
545,11/14/2022,PACKAGED VEGETABLES,25203457.61,8571372.40,0.00,0.00,14208.77
546,11/21/2022,CUT FRUIT,12315524.91,2575801.01,993.91,0.00,1263.47
547,11/21/2022,PRODUCE L2,22860.97,11223.00,0.00,0.00,0.00
548,11/21/2022,DRIED FRUIT NUTS SNACKS,0.00,0.00,0.00,0.00,0.00
549,11/21/2022,CITRUS,22858833.26,17101516.27,0.00,0.00,0.00
550,11/21/2022,COOKING VEGTABLES,31186639.55,18773838.59,0.00,0.00,0.00
551,11/21/2022,SANDWICHES AND SALADS,2572165.40,757641.00,0.00,0.00,0.00
552,11/21/2022,MIXED BERRIES,9443529.44,2929847.00,0.00,0.00,0.00
553,11/21/2022,STRAWBERRIES,9739995.39,2024608.00,0.00,0.00,0.00
554,11/21/2022,DEPT LEVEL SALES,206752.67,57862.22,0.00,0.00,0.00
555,11/21/2022,D94 MISC L2,907.81,662.65,0.00,0.00,0.00
556,11/21/2022,BEVERAGE VEGETARIAN,0.00,0.00,0.00,0.00,0.00
557,11/21/2022,,0.00,0.00,0.00,0.00,1557.89
558,11/21/2022,FLORAL,5686619.12,700201.00,0.00,0.00,0.00
559,11/21/2022,TOMATOES,16172629.74,8128823.55,0.00,0.00,4384.13
560,11/21/2022,APPLES PEARS CHERRIES,23825460.67,8174516.92,0.00,0.00,5890.39
561,11/21/2022,TRUCK VEG CHILIS,26925555.46,20928575.68,5.80,0.00,0.00
562,11/21/2022,TROPICALS,3936148.03,2548936.29,0.00,0.00,0.00
563,11/21/2022,VEGETABLES - D84,0.00,0.00,0.00,0.00,0.00
564,11/21/2022,PACKAGED VEGETABLES,22493333.44,7731144.83,49.40,0.00,12203.34
565,11/21/2022,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
566,11/21/2022,BANANAS PINEAPPLES,14541187.86,25664615.19,0.00,0.00,0.00
567,11/21/2022,STONE FRUIT,763604.28,237282.09,0.00,0.00,0.00
568,11/21/2022,POTATOES ONIONS GARLIC,41320373.60,19929903.60,0.00,0.00,1122.51
569,11/21/2022,MELONS,2198665.17,513403.70,0.00,0.00,0.00
570,11/21/2022,VAV MUSHROOMS DDV,14293956.15,4400480.44,5580.97,8453.66,18144.52
571,11/21/2022,GRAPES L2,11132920.87,6280133.61,0.00,177.49,0.00
572,11/21/2022,AVOCADOS L2,7239983.15,7164492.22,3838.26,0.00,5250.00
573,11/28/2022,,0.00,0.00,0.00,0.00,2720.20
574,11/28/2022,FLORAL,4446595.66,574698.00,0.00,0.00,0.00
575,11/28/2022,MIXED BERRIES,11408157.16,3401684.00,0.00,0.00,0.00
576,11/28/2022,APPLES PEARS CHERRIES,24365374.42,7810868.59,0.00,0.00,9066.75
577,11/28/2022,GRAPES L2,12878271.99,7332629.63,0.00,385.98,0.00
578,11/28/2022,SANDWICHES AND SALADS,3837416.27,1128708.00,0.00,0.00,0.00
579,11/28/2022,BANANAS PINEAPPLES,17219061.50,30364668.00,0.00,0.00,0.00
580,11/28/2022,MELONS,2523507.25,570649.17,0.00,0.00,0.00
581,11/28/2022,D94 MISC L2,841.18,614.00,0.00,0.00,0.00
582,11/28/2022,DRIED FRUIT NUTS SNACKS,0.00,0.00,0.00,0.00,0.00
583,11/28/2022,TOMATOES,18830742.90,9495129.99,0.00,0.00,5135.85
584,11/28/2022,STRAWBERRIES,13457180.14,2462229.00,0.00,0.00,0.00
585,11/28/2022,DEPT LEVEL SALES,255247.59,108542.70,0.00,0.00,0.00
586,11/28/2022,CITRUS,25325696.66,16833534.71,0.00,0.00,0.00
587,11/28/2022,POTATOES ONIONS GARLIC,29997534.16,13181537.49,0.00,0.00,644.74
588,11/28/2022,TRUCK VEG CHILIS,25063024.87,20193150.89,0.56,0.00,0.00
589,11/28/2022,VAV MUSHROOMS DDV,14974729.01,4655202.08,2701.28,5899.90,20821.41
590,11/28/2022,STONE FRUIT,574273.61,157665.81,0.00,0.00,0.00
591,11/28/2022,PACKAGED VEGETABLES,27131647.44,8952667.88,59.64,0.00,16444.49
592,11/28/2022,PRODUCE L2,15332.71,7573.00,0.00,0.00,0.00
593,11/28/2022,COOKING VEGTABLES,29795601.15,17141753.06,0.00,0.00,0.00
594,11/28/2022,TROPICALS,4566313.83,2966982.02,0.00,0.00,0.00
595,11/28/2022,VEGETABLES - D84,0.00,0.00,0.00,0.00,0.00
596,11/28/2022,CUT FRUIT,13228248.81,3066428.59,493.99,96.57,1139.51
597,11/28/2022,AVOCADOS L2,8502898.26,8717264.88,3792.71,0.00,2250.00
598,11/28/2022,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
599,12/5/2022,CITRUS,24560682.62,16562659.72,0.00,0.00,1899.80
600,12/5/2022,PRODUCE L2,17541.28,8576.00,0.00,0.00,0.00
601,12/5/2022,TOMATOES,18756331.18,9384880.90,0.00,0.00,4664.50
602,12/5/2022,GRAPES L2,12383414.08,6525716.85,0.00,331.54,0.00
603,12/5/2022,MELONS,2517816.96,570688.59,0.00,0.00,0.00
604,12/5/2022,D94 MISC L2,913.79,667.00,0.00,0.00,0.00
605,12/5/2022,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
606,12/5/2022,,0.00,0.00,0.00,0.00,1812.60
607,12/5/2022,DEPT LEVEL SALES,165863.55,39541.09,0.00,0.00,0.00
608,12/5/2022,DRIED FRUIT NUTS SNACKS,0.00,0.00,0.00,0.00,0.00
609,12/5/2022,AVOCADOS L2,8135590.34,8392424.83,3715.92,0.00,5148.00
610,12/5/2022,BEVERAGE VEGETARIAN,0.00,0.00,0.00,0.00,0.00
611,12/5/2022,PACKAGED VEGETABLES,26529974.78,8793729.98,60.42,0.00,14509.37
612,12/5/2022,TRUCK VEG CHILIS,24566531.35,20048123.25,0.00,0.00,0.00
613,12/5/2022,STONE FRUIT,224122.05,61223.23,0.00,0.00,0.00
614,12/5/2022,TROPICALS,4798825.05,3173685.46,0.00,0.00,0.00
615,12/5/2022,MIXED BERRIES,11708590.16,3346942.00,0.00,0.00,0.00
616,12/5/2022,STRAWBERRIES,13407625.31,2366909.00,0.00,0.00,0.00
617,12/5/2022,BANANAS PINEAPPLES,17023540.48,29891797.55,0.00,0.00,0.00
618,12/5/2022,CUT FRUIT,14124000.84,3178623.63,497.51,143.22,768.79
619,12/5/2022,VAV MUSHROOMS DDV,14991069.46,4636237.71,2453.73,5969.82,23420.95
620,12/5/2022,APPLES PEARS CHERRIES,23457838.35,7415140.64,0.00,0.00,13427.81
621,12/5/2022,SANDWICHES AND SALADS,3937536.01,1148945.00,0.00,0.00,0.00
622,12/5/2022,COOKING VEGTABLES,29923944.88,17117420.24,0.00,0.00,0.00
623,12/5/2022,POTATOES ONIONS GARLIC,30997482.70,13625571.30,0.00,0.00,970.90
624,12/5/2022,FLORAL,5657110.69,740001.00,0.00,0.00,0.00
625,12/12/2022,MELONS,2360699.98,555443.62,0.00,0.00,0.00
626,12/12/2022,BEVERAGE VEGETARIAN,0.00,0.00,0.00,0.00,0.00
627,12/12/2022,,0.00,0.00,0.00,0.00,1621.98
628,12/12/2022,POTATOES ONIONS GARLIC,34836852.46,15503433.60,0.00,0.00,983.91
629,12/12/2022,TRUCK VEG CHILIS,24082645.85,19860896.05,21.31,0.00,0.00
630,12/12/2022,STRAWBERRIES,13142416.62,2451171.00,0.00,0.00,0.00
631,12/12/2022,CUT FRUIT,14353438.54,3024145.68,485.87,128.40,728.92
632,12/12/2022,DRIED FRUIT NUTS SNACKS,0.00,0.00,0.00,0.00,0.00
633,12/12/2022,MIXED BERRIES,11108135.13,3175469.00,0.00,0.00,0.00
634,12/12/2022,DEPT LEVEL SALES,173681.81,46166.75,0.00,0.00,0.00
635,12/12/2022,GRAPES L2,12654405.29,6207765.15,0.00,212.19,0.00
636,12/12/2022,PACKAGED VEGETABLES,24943034.97,8270390.13,59.54,0.00,13267.43
637,12/12/2022,COOKING VEGTABLES,30135589.35,17498566.79,0.00,0.00,0.00
638,12/12/2022,AVOCADOS L2,7502461.67,7739190.58,3395.20,0.00,6296.00
639,12/12/2022,CITRUS,24124093.47,16191148.98,0.00,0.00,1900.20
640,12/12/2022,STONE FRUIT,88959.25,26203.63,0.00,0.00,0.00
641,12/12/2022,APPLES PEARS CHERRIES,21912194.77,6985138.96,0.00,0.00,13560.17
642,12/12/2022,VAV MUSHROOMS DDV,14674953.51,4516683.33,2116.36,6001.79,23288.87
643,12/12/2022,TROPICALS,4498018.48,3085526.35,0.00,0.00,0.00
644,12/12/2022,PRODUCE L2,17809.33,8630.00,0.00,0.00,0.00
645,12/12/2022,FLORAL,5193567.51,691105.00,0.00,0.00,0.00
646,12/12/2022,TOMATOES,17975700.87,9104144.48,0.00,0.00,5030.78
647,12/12/2022,D94 MISC L2,1096.98,801.00,0.00,0.00,0.00
648,12/12/2022,BANANAS PINEAPPLES,16407890.76,28842713.14,0.00,0.00,0.00
649,12/12/2022,SANDWICHES AND SALADS,3460067.51,1010938.00,0.00,0.00,0.00
650,12/12/2022,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
651,12/19/2022,CUT FRUIT,14133994.89,2615417.79,381.76,78.24,1492.72
652,12/19/2022,TROPICALS,4060611.77,2767525.63,0.00,0.00,0.00
653,12/19/2022,PRODUCE L2,20637.52,9970.00,0.00,0.00,0.00
654,12/19/2022,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
655,12/19/2022,TOMATOES,17780115.38,8815028.09,0.00,0.00,5296.36
656,12/19/2022,POTATOES ONIONS GARLIC,43873221.16,19292259.20,0.00,0.00,928.62
657,12/19/2022,COOKING VEGTABLES,32935210.69,19637703.09,0.00,0.00,0.00
658,12/19/2022,GRAPES L2,12926718.60,6215863.57,0.00,171.59,0.00
659,12/19/2022,MELONS,2093549.77,491632.09,0.00,0.00,0.00
660,12/19/2022,STONE FRUIT,51153.72,16020.91,0.00,0.00,0.00
661,12/19/2022,TRUCK VEG CHILIS,26755611.55,21910992.35,6.81,0.00,0.00
662,12/19/2022,PACKAGED VEGETABLES,23984724.80,8042479.93,58.52,0.00,8699.72
663,12/19/2022,APPLES PEARS CHERRIES,20357361.51,6537092.01,0.00,0.00,13660.42
664,12/19/2022,BANANAS PINEAPPLES,13978587.27,24292934.20,0.00,0.00,0.00
665,12/19/2022,VAV MUSHROOMS DDV,15891252.93,4828983.45,1677.12,6008.16,21429.37
666,12/19/2022,DEPT LEVEL SALES,211653.72,71162.76,0.00,0.00,0.00
667,12/19/2022,SANDWICHES AND SALADS,2225240.52,651336.00,0.00,0.00,0.00
668,12/19/2022,DRIED FRUIT NUTS SNACKS,0.00,0.00,0.00,0.00,0.00
669,12/19/2022,MIXED BERRIES,10433062.26,2987124.00,0.00,0.00,0.00
670,12/19/2022,FLORAL,5184511.98,677141.00,0.00,0.00,0.00
671,12/19/2022,STRAWBERRIES,12230215.35,2412330.00,0.00,0.00,0.00
672,12/19/2022,AVOCADOS L2,6359241.36,6365385.86,0.00,0.00,6412.00
673,12/19/2022,D94 MISC L2,957.63,699.00,0.00,0.00,0.00
674,12/19/2022,,0.00,0.00,0.00,0.00,1141.08
675,12/19/2022,CITRUS,23545420.22,17391775.59,49000.00,0.00,700.00
676,12/26/2022,TRUCK VEG CHILIS,28731523.21,24639239.95,5.77,0.00,0.00
677,12/26/2022,FLORAL,4858612.27,641124.00,0.00,0.00,0.00
678,12/26/2022,MELONS,2790540.36,634019.43,0.00,0.00,0.00
679,12/26/2022,AVOCADOS L2,8340371.54,8758183.73,0.00,0.00,4644.00
680,12/26/2022,CITRUS,24866034.90,18141282.12,0.00,0.00,550.00
681,12/26/2022,MISC D84 AND 94,0.00,0.00,0.00,0.00,0.00
682,12/26/2022,COOKING VEGTABLES,32039376.61,17863171.62,0.00,0.00,0.00
683,12/26/2022,TROPICALS,4714953.63,3304878.17,0.00,0.00,0.00
684,12/26/2022,VAV MUSHROOMS DDV,16025120.67,4923350.24,3202.64,6264.84,27273.30
685,12/26/2022,STRAWBERRIES,15353780.93,2923028.00,0.00,0.00,0.00
686,12/26/2022,D94 MISC L2,574.03,419.00,0.00,0.00,0.00
687,12/26/2022,DRIED FRUIT NUTS SNACKS,0.00,0.00,0.00,0.00,0.00
688,12/26/2022,APPLES PEARS CHERRIES,20780137.79,6788410.56,0.00,0.00,14165.36
