,week_start_date,L2,L3,O_SALE,O_UNIT,M_ON_DIS_TOTAL_SPEND,M_OFF_DIS_TOTAL_SPEND,M_SEARCH_SPEND,Total
3055,2/6/2023,TOMATOES,TOMATO ROMAS,6003129.45,4944637.35,0,0,0,0
3056,2/6/2023,TRUCK VEG CHILIS,SOFT VEGETABLES,1094168.9,635591.84,0,0,0,0
3057,2/6/2023,TRUCK VEG CHILIS,GREENS,1521291.15,679872,0,0,0,0
3058,2/6/2023,COOKING VEGTABLES,CAULIFLOWER L3,1147738.01,435514.66,0,0,0,0
3059,2/6/2023,TRUCK VEG CHILIS,CHILIS,3031471.68,2119656.73,0,0,0,0
3060,2/6/2023,STRAWBERRIES,PREMIUM STRAWBERRIES,534418.64,124303,0,0,0,0
3061,2/6/2023,MIXED BERRIES,SPECIALTY MIXED BERRIES,13840.25,2079,0,0,0,0
3062,2/6/2023,TRUCK VEG CHILIS,BELL PEPPER,9107754.6,6625294,0,0,0,0
3063,2/6/2023,COOKING VEGTABLES,LETTUCE,8452297.89,3697848.83,225.9347143,0,0,225.9347143
3064,2/6/2023,TRUCK VEG CHILIS,CUCUMBERS,5799390.83,6706535.79,0,0,0,0
3065,2/6/2023,PACKAGED VEGETABLES,ORGANIC PKG SALADS,4819244.27,1319809,0,0,0,0
3066,2/6/2023,SANDWICHES AND SALADS,SALADS,3984550.59,1160623,2585.431078,5783.779717,0,8369.210795
3067,2/6/2023,APPLES PEARS CHERRIES,CRANBERRIES,2205.46,844,0,0,0,0
3068,2/6/2023,RICE AND BEANS,RICE,0.00E+00,0.00E+00,0,0,0,0
3069,2/6/2023,STRAWBERRIES,CORE STRAWBERRIES,19558733.04,5188706,0,0,0,0
3070,2/6/2023,STONE FRUIT,PEACHES,24707.67,11655.39,0,0,0,0
3071,2/6/2023,APPLES PEARS CHERRIES,APPLES,19967255.5,6220327.85,0,0,7668.650063,7668.650063
3072,2/6/2023,GRAPES L2,GRAPES,14971681.27,6886566.62,0,382.2233022,0,382.2233022
3073,2/6/2023,MIXED BERRIES,BLUEBERRIES,7572520.43,1858553,0,0,0,0
3074,2/6/2023,VAV MUSHROOMS DDV,VALUE ADDED VEGETABLES,5890696.55,1712817.27,1108.041891,2478.762736,0,3586.804626
3075,2/6/2023,COOKING VEGTABLES,ORGANIC COOKING VEG,4193570,1698234.86,0,0,0,0
3076,2/6/2023,TROPICALS,MANGOES,1939364.29,1914890.59,0,0,0,0
3077,2/6/2023,CITRUS,GRAPEFRUIT,685877.78,369389.83,0,0,0,0
3078,2/6/2023,PACKAGED VEGETABLES,PKG SALADS,22305336.98,7521044.37,6917.44942,9915.050943,6304.630039,23137.1304
3079,2/6/2023,TROPICALS,KIWI,1306879.61,436680.22,0,0,0,0
3080,2/6/2023,TOMATOES,DIPS GLAZES MIXES,1235745.81,351203,0,0,3244.909999,3244.909999
3081,2/6/2023,TRUCK VEG CHILIS,CABBAGE L3,2174511.81,2595249.7,0,0,0,0
3082,2/6/2023,CITRUS,SPECIALTY CITRUS,246077.76,270438.01,0,0,0,0
3083,2/6/2023,MISC D84 AND 94,MISCELLANEOUS,0.00E+00,0.00E+00,0,0,0,0
3084,2/6/2023,DEPT LEVEL SALES,Dept Ring,71002.96,13755.98,0,0,0,0
3085,2/6/2023,APPLES PEARS CHERRIES,PEARS,2219880.16,795112.89,0,0,0,0
3086,2/6/2023,TOMATOES,ETHNIC COOKING,317722.58,151217.22,0,0,503.9899985,503.9899985
3087,2/6/2023,FLORAL,ROSES,16809520.08,1120253,0,0,0,0
3088,2/6/2023,MELONS,WATERMELONS,2511723.77,379201.15,0,0,0,0
3089,2/6/2023,FLORAL,MIXED BOUQUETS,3993135.14,403314,0,0,0,0
3090,2/6/2023,POTATOES ONIONS GARLIC,POTATOES,19525702.51,5505846.88,0,0,0,0
3091,2/6/2023,FLORAL,MISC FLORAL,139063.07,14761,0,0,0,0
3092,2/6/2023,BANANAS PINEAPPLES,PINEAPPLES,1969202.03,906582.51,0,0,0,0
3093,2/6/2023,STONE FRUIT,SPECIALTY STONE FRUIT,34666.44,9053.04,0,0,0,0
3094,2/6/2023,VAV MUSHROOMS DDV,DRESSINGS,1235181.93,277212,0,0,9178.110011,9178.110011
3095,2/6/2023,FLORAL,CONSUMER BUNCHES,2671981.64,452143,0,0,0,0
3096,2/6/2023,MELONS,VARIETY MELONS,513491.34,122341.68,0,0,0,0
3097,2/6/2023,BANANAS PINEAPPLES,BANANAS,16706677.92,30681603.13,0,0,0,0
3098,2/6/2023,TOMATOES,SALAD TOPPINGS,1068663.48,374008,0,0,2912.620012,2912.620012
3099,2/6/2023,COOKING VEGTABLES,BROCCOLI L3,2897642.84,1434918.35,0,0,0,0
3100,2/6/2023,APPLES PEARS CHERRIES,APPLE SEASONAL,7974.09,4144,0,0,0.610000014,0.610000014
3101,2/6/2023,COOKING VEGTABLES,CELERY,3632664.82,1824037.42,0,0,0,0
3102,2/6/2023,D94 MISC L2,D94 MISC L3,135.63,99,0,0,0,0
3103,2/6/2023,PROTEIN SNACKS,SNACK NUTS,0.00E+00,0.00E+00,0,0,1296.890006,1296.890006
3104,2/6/2023,TRUCK VEG CHILIS,ORGANIC TRUCK VEG,1333165.73,425317.42,0,0,0,0
3105,2/6/2023,FLORAL,BULBS,429804.1,55356,0,0,0,0
3106,2/6/2023,TOMATOES,TOMATO ORGANICS,570278.29,202641.44,0,0,0,0
3107,2/6/2023,CITRUS,MANDARINS,12576176.33,2586921.89,0,0,0,0
3108,2/6/2023,POTATOES ONIONS GARLIC,GARLIC,2436129.76,731220.11,0,0,1935.440034,1935.440034
3109,2/6/2023,POTATOES ONIONS GARLIC,SWEET POTATOES,2172486.03,1424613.5,0,0,0,0
3110,2/6/2023,STRAWBERRIES,LONG STEM STRAWBERRIES,1142355.1,170547.04,0,0,0,0
3111,2/6/2023,TROPICALS,VARIETY TROPICALS,958809.74,333357.09,0,0,0,0
3112,2/6/2023,MELONS,CANTALOUPES,948171.6,313176.46,0,0,0,0
3113,2/6/2023,TROPICALS,PAPAYAS,772922.73,693285.65,0,0,0,0
3114,2/6/2023,TOMATOES,TOMATO TOVS,1985576.4,1060519.31,0,0,0,0
3115,2/6/2023,VAV MUSHROOMS DDV,VEGETARIAN,2027274.64,630753,1626.086,1960.717527,7042.90003,10629.70356
3116,2/6/2023,CITRUS,CAL SEASONAL,9104.43,4619.83,0,0,0,0
3117,2/6/2023,DRIED FRUIT NUTS SNACKS,DRIED FRUIT,0.00E+00,0.00E+00,0,0,0,0
3118,2/6/2023,AVOCADOS L2,AVOCADOS L3,9059118.91,10302018.96,10996.1875,0,10621.21012,21617.39762
3119,2/6/2023,TOMATOES,TOMATO SLICERS,4443319.24,2023381.67,0,0,0,0
3120,2/6/2023,STONE FRUIT,NECTARINES,642267.53,283978.49,0,0,0,0
3121,2/6/2023,VAV MUSHROOMS DDV,MUSHROOM,4784489.85,1836419.17,0,0,0,0
3122,2/6/2023,CITRUS,ORANGES,7007931.81,3146263.37,13031.85562,5264.207506,2523.600062,20819.66319
3123,2/6/2023,TOMATOES,TOMATO SMALLS,5135974.93,1596873.8,0,0,0,0
3124,2/6/2023,POTATOES ONIONS GARLIC,ONIONS,11386064.06,6280095.7,0,0,0,0
3125,2/6/2023,CITRUS,LIMES,4370170.81,7870998.11,0,0,0,0
3126,2/6/2023,STONE FRUIT,PLUMS,164454,66957.83,0,0,0,0
3127,2/6/2023,COOKING VEGTABLES,ASPARAGUS L3,2193421.98,735695.08,0,0,0,0
3128,2/6/2023,BEVERAGE VEGETARIAN,PREMIUM BEVERAGE,0.00E+00,0.00E+00,0,0,0,0
3129,2/6/2023,APPLES PEARS CHERRIES,CHERRIES,12277.92,2157.83,0,0,0,0
3130,2/6/2023,CUT FRUIT,CUT FRUIT PROCESSED,11538658.99,1934830.05,12042.71459,5516.917374,264.6599999,17824.29197
3131,2/6/2023,TRUCK VEG CHILIS,SQUASH L3,2832254.02,2122450.89,0,0,0,0
3132,2/6/2023,MIXED BERRIES,RASPBERRIES,3998698.37,858484,0,0,0,0
3133,2/6/2023,STRAWBERRIES,ORGANIC STRAWBERRIES,744898.48,145149,0,0,0,0
3134,2/6/2023,COOKING VEGTABLES,CARROTS,4758592.52,3000706.33,0,0,0,0
3135,2/6/2023,DEPT LEVEL SALES,GEC Returns & POS Errors,399623.78,175313.08,0,0,0,0
3136,2/6/2023,COOKING VEGTABLES,MIXED VEGETABLES,6299534.41,5651513.54,0,0,0,0
3137,2/6/2023,VAV MUSHROOMS DDV,DIPS PV,4271255.59,1085243,10211.10219,11173.95692,30728.15009,52113.20919
3138,2/6/2023,PACKAGED VEGETABLES,HERBS,2230671.43,880182,15139.12208,18510.01773,5864.000051,39513.13986
3139,2/6/2023,MIXED BERRIES,ORG MIXED BERRIES,1572844.06,370809,0,0,0,0
3140,2/6/2023,TRUCK VEG CHILIS,CORN,1338572.14,1385774.25,0,0,0,0
3141,2/6/2023,AVOCADOS L2,ETHNIC ROOTS,455175.42,231383.26,0,0,0,0
3142,2/6/2023,STONE FRUIT,PLUOTS,20.22,4,0,0,0,0
3143,2/6/2023,DEPT LEVEL SALES,Local Items,12480.07,3338.04,0,0,0,0
3144,2/6/2023,VEGETABLES - D84,CBS MIXES CORSAGES,0.00E+00,0.00E+00,0,0,0,0
3145,2/6/2023,ACTIVEWEAR ECOMM WOMENS,TOPS ACTIVEWEAR ECOMM WOMENS,0.00E+00,0.00E+00,0,0,0,0
3146,2/13/2023,STONE FRUIT,SPECIALTY STONE FRUIT,33028.5,8661.74,0,0,0,0
3147,2/13/2023,GRAPES L2,GRAPES,12935269.43,6370771.36,0,299.7666866,0,299.7666866
3148,2/13/2023,COOKING VEGTABLES,MIXED VEGETABLES,5795021.87,4978632.33,0,0,0,0
3149,2/13/2023,STRAWBERRIES,ORGANIC STRAWBERRIES,715856.31,144748,0,0,0,0
3150,2/13/2023,STONE FRUIT,PEACHES,29011.51,13757.44,0,0,0,0
3151,2/13/2023,CITRUS,GRAPEFRUIT,652543.62,352846.99,0,0,0,0
3152,2/13/2023,POTATOES ONIONS GARLIC,GARLIC,2256326.4,680385.01,0,0,1900.450039,1900.450039
3153,2/13/2023,COOKING VEGTABLES,BROCCOLI L3,2631334.71,1333856.39,0,0,0,0
3154,2/13/2023,STRAWBERRIES,PREMIUM STRAWBERRIES,579724.04,132902,0,0,0,0
3155,2/13/2023,SANDWICHES AND SALADS,SALADS,3751363.78,1099341,1519.56175,6408.699083,0,7928.260833
3156,2/13/2023,COOKING VEGTABLES,CELERY,3005561.48,1546827.84,0,0,0,0
3157,2/13/2023,RICE AND BEANS,RICE,0.00E+00,0.00E+00,0,0,0,0
3158,2/13/2023,DEPT LEVEL SALES,Dept Ring,88680.02,14933.2,0,0,0,0
3159,2/13/2023,APPLES PEARS CHERRIES,PEARS,2037205.93,727530.79,0,0,0,0
3160,2/13/2023,PACKAGED VEGETABLES,HERBS,2149570.74,852908,14330.54721,18049.71283,6368.370055,38748.6301
3161,2/13/2023,FLORAL,MIXED BOUQUETS,15175360.92,1424834,0,0,0,0
3162,2/13/2023,CITRUS,MANDARINS,12191022.08,2498699.39,0,0,252.4400011,252.4400011
3163,2/13/2023,PACKAGED VEGETABLES,ORGANIC PKG SALADS,4515884.47,1239595,0,0,0,0
3164,2/13/2023,DRIED FRUIT NUTS SNACKS,DRIED FRUIT,0.00E+00,0.00E+00,0,0,0,0
3165,2/13/2023,TROPICALS,MANGOES,2003112.54,1949793.57,0,0,0,0
3166,2/13/2023,PACKAGED VEGETABLES,PKG SALADS,20563100.43,6903000.58,5105.827929,10986.34129,9070.600069,25162.76928
3167,2/13/2023,MIXED BERRIES,BLUEBERRIES,7262345.42,1769245,0,0,0,0
3168,2/13/2023,TRUCK VEG CHILIS,BELL PEPPER,8207389.13,5976874.76,0,0,0,0
3169,2/13/2023,BANANAS PINEAPPLES,BANANAS,16195076.95,29732723.05,0,0,0,0
3170,2/13/2023,TOMATOES,TOMATO SLICERS,4290421.54,1931163.41,0,0,0,0
3171,2/13/2023,POTATOES ONIONS GARLIC,POTATOES,18882744.46,5407290.69,0,0,0,0
3172,2/13/2023,TOMATOES,TOMATO TOVS,1693126.07,904931.66,0,0,0,0
3173,2/13/2023,COOKING VEGTABLES,LETTUCE,7151620.35,3532550.52,227.3513571,0,0,227.3513571
3174,2/13/2023,APPLES PEARS CHERRIES,CRANBERRIES,1861.03,662,0,0,0,0
3175,2/13/2023,CITRUS,SPECIALTY CITRUS,222273.79,245786.89,0,0,0,0
3176,2/13/2023,TOMATOES,TOMATO ROMAS,5319813.54,4371059.2,0,0,0,0
3177,2/13/2023,VAV MUSHROOMS DDV,VALUE ADDED VEGETABLES,5444169.3,1579655.09,651.24075,2746.585321,0,3397.826071
3178,2/13/2023,PRODUCE L2,PRODUCE L3,20879.85,9636,0,0,0,0
3179,2/13/2023,FLORAL,ROSES,45730619.78,3023951,0,0,0,0
3180,2/13/2023,STRAWBERRIES,LONG STEM STRAWBERRIES,706692.93,107168.72,0,0,0,0
3181,2/13/2023,TROPICALS,VARIETY TROPICALS,913149.22,321637.96,0,0,0,0
3182,2/13/2023,FLORAL,CONSUMER BUNCHES,4300098.52,708316,0,0,0,0
3183,2/13/2023,POTATOES ONIONS GARLIC,SWEET POTATOES,2179450.53,1505467.96,0,0,0,0
3184,2/13/2023,STONE FRUIT,PLUOTS,14.84,3,0,0,0,0
3185,2/13/2023,TRUCK VEG CHILIS,CABBAGE L3,2169274.56,2596283.45,0,0,0,0
3186,2/13/2023,COOKING VEGTABLES,CARROTS,4235459.99,2682600.35,0,0,0,0
3187,2/13/2023,DEPT LEVEL SALES,GEC Returns & POS Errors,151109.28,68449.23,0,0,0,0
3188,2/13/2023,APPLES PEARS CHERRIES,APPLES,18414595.97,5727377.5,0,0,9301.120065,9301.120065
3189,2/13/2023,CITRUS,ORANGES,6605407.39,3001206.59,9125.4495,5213.735538,2994.800073,17333.98511
3190,2/13/2023,APPLES PEARS CHERRIES,CHERRIES,12112.84,2133.33,0,0,0,0
3191,2/13/2023,TRUCK VEG CHILIS,CORN,1336111.94,1313516.82,0,0,0,0
3192,2/13/2023,POTATOES ONIONS GARLIC,ONIONS,10313851.36,5656499.22,0,0,0,0
3193,2/13/2023,MELONS,VARIETY MELONS,498918.53,117424.26,0,0,0,0
3194,2/13/2023,MELONS,WATERMELONS,2451258.62,368561.03,0,0,0,0
3195,2/13/2023,MELONS,PUMPKINS,4316.11,1778,0,0,0,0
3196,2/13/2023,TRUCK VEG CHILIS,CUCUMBERS,5472030.26,6211097.9,0,0,0,0
3197,2/13/2023,CITRUS,CAL SEASONAL,6207.19,3158.34,0,0,0,0
3198,2/13/2023,D94 MISC L2,D94 MISC L3,158.92,116,0,0,0,0
3199,2/13/2023,ACTIVEWEAR ECOMM WOMENS,TOPS ACTIVEWEAR ECOMM WOMENS,0.00E+00,0.00E+00,0,0,0,0
3200,2/13/2023,STONE FRUIT,NECTARINES,635527.78,280913.41,0,0,0,0
3201,2/13/2023,VAV MUSHROOMS DDV,DIPS PV,3125265.21,797948,6314.18,10489.73717,23646.83014,40450.74731
3202,2/13/2023,VAV MUSHROOMS DDV,MUSHROOM,4623900.72,1775669.3,0,0,0,0
3203,2/13/2023,AVOCADOS L2,AVOCADOS L3,7803288.49,8978407.16,633.475,0,9842.000054,10475.47505
3204,2/13/2023,TRUCK VEG CHILIS,SQUASH L3,2835529.61,2078157.53,0,0,0,0
3205,2/13/2023,TOMATOES,TOMATO ORGANICS,541360.39,192061.19,0,0,0,0
3206,2/13/2023,CUT FRUIT,CUT FRUIT PROCESSED,9886050.27,1761387.68,8147.5375,5649.710413,491.8899972,14289.13791
3207,2/13/2023,TOMATOES,SALAD TOPPINGS,976116.43,345030,0,0,2404.170009,2404.170009
3208,2/13/2023,MIXED BERRIES,RASPBERRIES,3809265.22,823091,0,0,0,0
3209,2/13/2023,CITRUS,LEMONS,3607487.2,3376219.25,3041.8165,1737.911846,1050.000027,5829.728373
3210,2/13/2023,TROPICALS,PAPAYAS,797128.24,723781.91,0,0,0,0
3211,2/13/2023,APPLES PEARS CHERRIES,APPLE SEASONAL,6250.99,2969,0,0,1.25000003,1.25000003
3212,2/13/2023,FLORAL,MISC FLORAL,533127.73,49961,0,0,0,0
3213,2/13/2023,MIXED BERRIES,BLACKBERRIES,2191905.92,629686,0,0,0,0
3214,2/13/2023,STRAWBERRIES,CORE STRAWBERRIES,18132103.46,4929896.04,0,0,0,0
3215,2/13/2023,TOMATOES,ETHNIC COOKING,276956.83,126491.83,0,0,531.11,531.11
3216,2/13/2023,CITRUS,LIMES,3823557.14,6635493.73,0,0,0,0
3217,2/13/2023,VAV MUSHROOMS DDV,VEGETARIAN,1760034.93,538227,1499.404,1931.318225,7371.190039,10801.91226
3218,2/13/2023,DEPT LEVEL SALES,Local Items,45967.6,7575.77,0,0,0,0
3219,2/13/2023,MIXED BERRIES,SPECIALTY MIXED BERRIES,16565.99,2318,0,0,0,0
3220,2/13/2023,BEVERAGE VEGETARIAN,PREMIUM BEVERAGE,0.00E+00,0.00E+00,0,0,0,0
3221,2/13/2023,PROTEIN SNACKS,SNACK NUTS,0.00E+00,0.00E+00,0,0,1066.050004,1066.050004
3222,2/13/2023,COOKING VEGTABLES,ORGANIC COOKING VEG,3823750.25,1531391.89,0,0,0,0
3223,2/13/2023,TRUCK VEG CHILIS,GREENS,1503555.96,673588,0,0,0,0
3224,2/13/2023,AVOCADOS L2,ETHNIC ROOTS,467522.97,235595.86,0,0,0,0
3225,2/13/2023,COOKING VEGTABLES,CAULIFLOWER L3,989244.78,375609.08,0,0,0,0
3226,2/13/2023,MELONS,CANTALOUPES,1042708.97,344906.52,0,0,0,0
3227,2/13/2023,VAV MUSHROOMS DDV,DRESSINGS,966909.08,217267,0,0,8877.540013,8877.540013
3228,2/13/2023,TRUCK VEG CHILIS,ORGANIC TRUCK VEG,1195436.64,381694.38,0,0,0,0
3229,2/13/2023,CUT FRUIT,CUT FRUIT PACKAGED,5221990.68,1583892,1741.500581,7324.227524,4102.610001,13168.33811
3230,2/13/2023,FLORAL,BULBS,670575.64,87040,0,0,0,0
3231,2/13/2023,TOMATOES,DIPS GLAZES MIXES,1143806.84,318917,0,0,2966.300003,2966.300003
3232,2/13/2023,TOMATOES,TOMATO SMALLS,4761052.1,1474142.63,0,0,0,0
3233,2/13/2023,BANANAS PINEAPPLES,PINEAPPLES,1882559.94,866729.33,0,0,0,0
3234,2/13/2023,TROPICALS,KIWI,1252328.2,411394,0,0,0,0
3235,2/13/2023,COOKING VEGTABLES,ASPARAGUS L3,2104186.39,943392.92,0,0,0,0
3236,2/13/2023,TRUCK VEG CHILIS,SOFT VEGETABLES,1114926.15,625832.62,0,0,0,0
3237,2/13/2023,MIXED BERRIES,ORG MIXED BERRIES,1661704.58,390707,0,0,0,0
3238,2/13/2023,STONE FRUIT,PLUMS,353365.07,143899.51,0,0,0,0
3239,2/13/2023,TRUCK VEG CHILIS,CHILIS,2528938.75,1755192.28,0,0,0,0
3240,2/13/2023,MISC D84 AND 94,MISCELLANEOUS,0.00E+00,0.00E+00,0,0,0,0
3241,2/20/2023,APPLES PEARS CHERRIES,PEARS,2098036.49,742792.35,0,0,0,0
3242,2/20/2023,BANANAS PINEAPPLES,PINEAPPLES,2009427.66,937575.51,0,0,0,0
3243,2/20/2023,MELONS,CANTALOUPES,1269924.93,420177.29,0,0,0,0
3244,2/20/2023,COOKING VEGTABLES,ORGANIC COOKING VEG,4071208.02,1627288.42,0,0,0,0
3245,2/20/2023,MELONS,VARIETY MELONS,559493.66,130560.13,0,0,0,0
3246,2/20/2023,VAV MUSHROOMS DDV,VALUE ADDED VEGETABLES,5871915.23,1699641.58,747.5966719,2323.559637,0,3071.156309
3247,2/20/2023,POTATOES ONIONS GARLIC,SWEET POTATOES,2302430.79,1609105.89,0,0,0,0
3248,2/20/2023,TOMATOES,ETHNIC COOKING,292695.47,134711.1,0,0,545.3500008,545.3500008
3249,2/20/2023,FLORAL,MISC FLORAL,26912.73,4568,0,0,0,0
3250,2/20/2023,VAV MUSHROOMS DDV,VEGETARIAN,1902802.86,560887,1223.6656,1947.10496,7786.610058,10957.38062
3251,2/20/2023,PACKAGED VEGETABLES,HERBS,2211954.34,869716,17060.63702,18266.84642,6649.530067,41977.0135
3252,2/20/2023,CITRUS,MANDARINS,13040886.23,2658382,0,0,553.1300035,553.1300035
3253,2/20/2023,APPLES PEARS CHERRIES,CRANBERRIES,1467.45,512,0,0,0,0
3254,2/20/2023,MIXED BERRIES,RASPBERRIES,3988354.12,842375,0,0,0,0
3255,2/20/2023,FLORAL,CONSUMER BUNCHES,1568051.28,257135,0,0,0,0
3256,2/20/2023,APPLES PEARS CHERRIES,CHERRIES,8262.15,1463.27,0,0,0,0
3257,2/20/2023,AVOCADOS L2,ETHNIC ROOTS,475917,243859.04,0,0,0,0
3258,2/20/2023,TOMATOES,TOMATO TOVS,1774854.9,947652.26,0,0,0,0
3259,2/20/2023,STONE FRUIT,NECTARINES,726643.5,319870.17,0,0,0,0
3260,2/20/2023,FLORAL,BULBS,289447.43,42441,0,0,0,0
3261,2/20/2023,TRUCK VEG CHILIS,SOFT VEGETABLES,1198561.32,666438.75,0,0,0,0
3262,2/20/2023,MIXED BERRIES,SPECIALTY MIXED BERRIES,16889.05,2379,0,0,0,0
3263,2/20/2023,DEPT LEVEL SALES,GEC Returns & POS Errors,107921.43,59768.98,0,0,0,0
3264,2/20/2023,MIXED BERRIES,ORG MIXED BERRIES,1824324.58,422453,0,0,0,0
3265,2/20/2023,PACKAGED VEGETABLES,PKG SALADS,21459372.08,7320999.37,5527.997509,17920.60787,10906.16006,34354.76544
3266,2/20/2023,FLORAL,ROSES,2065209.21,211893,0,0,0,0
3267,2/20/2023,COOKING VEGTABLES,MIXED VEGETABLES,6158730.27,5267735.55,0,0,0,0
3268,2/20/2023,STRAWBERRIES,CORE STRAWBERRIES,16037472.77,4363944.02,0,0,0,0
3269,2/20/2023,CUT FRUIT,CUT FRUIT PROCESSED,10061309.45,1816736.34,8215.229281,5372.684785,587.4499977,14175.36406
3270,2/20/2023,VAV MUSHROOMS DDV,DIPS PV,3446842.31,877804,7256.0395,10511.50432,24918.95013,42686.49395
3271,2/20/2023,TRUCK VEG CHILIS,CORN,1420411.82,1413192.48,0,0,0,0
3272,2/20/2023,MISC D84 AND 94,MISCELLANEOUS,0.00E+00,0.00E+00,0,0,0,0
3273,2/20/2023,DEPT LEVEL SALES,Local Items,3938.28,1132.85,0,0,0,0
3274,2/20/2023,COOKING VEGTABLES,CARROTS,4558217.67,2876501.49,0,0,0,0
3275,2/20/2023,MELONS,WATERMELONS,2669896.48,392697.2,0,0,0,0
3276,2/20/2023,TRUCK VEG CHILIS,CUCUMBERS,5863283.86,6625773.67,0,0,0,0
3277,2/20/2023,COOKING VEGTABLES,ASPARAGUS L3,2290165.58,854528.7,0,0,0,0
3278,2/20/2023,STONE FRUIT,PLUMS,429305.36,175123.2,0,0,0,0
3279,2/20/2023,TROPICALS,PAPAYAS,823728.76,743847.51,0,0,0,0
3280,2/20/2023,COOKING VEGTABLES,CAULIFLOWER L3,1037490.15,393809.6,0,0,0,0
3281,2/20/2023,RICE AND BEANS,RICE,0.00E+00,0.00E+00,0,0,0,0
3282,2/20/2023,GRAPES L2,GRAPES,12681672.93,6794354.79,0,255.8044438,0,255.8044438
3283,2/20/2023,VAV MUSHROOMS DDV,DRESSINGS,1043300.19,229912,0,0,9721.950016,9721.950016
3284,2/20/2023,PRODUCE L2,PRODUCE L3,20532.57,9759,0,0,0,0
3285,2/20/2023,CITRUS,GRAPEFRUIT,691926.67,372679.78,0,0,0,0
3286,2/20/2023,MIXED BERRIES,BLUEBERRIES,7808947.58,1866495,0,0,0,0
3287,2/20/2023,CITRUS,LIMES,4105179.85,7275135.45,0,0,0,0
3288,2/20/2023,POTATOES ONIONS GARLIC,GARLIC,2368595.67,712761.42,0,0,1950.690031,1950.690031
3289,2/20/2023,DRIED FRUIT NUTS SNACKS,DRIED FRUIT,0.00E+00,0.00E+00,0,0,0,0
3290,2/20/2023,CUT FRUIT,CUT FRUIT PACKAGED,5499058.15,1698640,1999.006022,6196.159032,3862.229997,12057.39505
3291,2/20/2023,CITRUS,LEMONS,3911707.04,3671894.59,3503.52,1742.268144,700.0000181,5945.788162
3292,2/20/2023,TOMATOES,SALAD TOPPINGS,1064518.75,374994,0,0,2594.840011,2594.840011
3293,2/20/2023,TROPICALS,VARIETY TROPICALS,947600.46,342000.53,0,0,0,0
3294,2/20/2023,TOMATOES,TOMATO SMALLS,5129690.99,1586895.55,0,0,0,0
3295,2/20/2023,BANANAS PINEAPPLES,BANANAS,16940381.02,31047403.9,0,0,0,0
3296,2/20/2023,MELONS,PUMPKINS,4509.94,1884,0,0,0,0
3297,2/20/2023,TOMATOES,TOMATO ROMAS,5580575.3,4610930.91,0,0,0,0
3298,2/20/2023,COOKING VEGTABLES,BROCCOLI L3,2723776.14,1388614.61,0,0,0,0
3299,2/20/2023,CITRUS,CAL SEASONAL,3930.95,1992.89,0,0,0,0
3300,2/20/2023,SANDWICHES AND SALADS,SALADS,3898228.79,1142161,1744.392234,5421.639153,0,7166.031387
3301,2/20/2023,ACTIVEWEAR ECOMM WOMENS,TOPS ACTIVEWEAR ECOMM WOMENS,0.00E+00,0.00E+00,0,0,0,0
3302,2/20/2023,APPLES PEARS CHERRIES,APPLES,19471075.38,6018583.73,0,0,10484.40006,10484.40006
3303,2/20/2023,TOMATOES,TOMATO ORGANICS,582156.54,208532.17,0,0,0,0
3304,2/20/2023,MIXED BERRIES,BLACKBERRIES,2374595.79,683472,0,0,0,0
3305,2/20/2023,STONE FRUIT,PLUOTS,24.3,5,0,0,0,0
3306,2/20/2023,CITRUS,SPECIALTY CITRUS,241820.08,267769.24,0,0,0,0
3307,2/20/2023,TROPICALS,KIWI,1369148.21,471798,0,0,0,0
3308,2/20/2023,TRUCK VEG CHILIS,GREENS,1586293.06,705364.97,0,0,0,0
3309,2/20/2023,TRUCK VEG CHILIS,BELL PEPPER,8784063.23,6370200.55,0,0,0,0
3310,2/20/2023,TRUCK VEG CHILIS,SQUASH L3,3010621.82,2174272.08,0,0,0,0
3311,2/20/2023,COOKING VEGTABLES,CELERY,3176478.41,1641174.51,0,0,0,0
3312,2/20/2023,TOMATOES,TOMATO SLICERS,3765162.1,2216755.66,0,0,0,0
3313,2/20/2023,STRAWBERRIES,ORGANIC STRAWBERRIES,753463.75,152454,0,0,0,0
3314,2/20/2023,PACKAGED VEGETABLES,ORGANIC PKG SALADS,4824784.05,1321640.53,0,0,0,0
3315,2/20/2023,DEPT LEVEL SALES,Dept Ring,60000.38,12945.04,0,0,0,0
3316,2/20/2023,PROTEIN SNACKS,SNACK NUTS,0.00E+00,0.00E+00,0,0,1427.459999,1427.459999
3317,2/20/2023,STONE FRUIT,PEACHES,33768.23,16048.16,0,0,0,0
3318,2/20/2023,POTATOES ONIONS GARLIC,ONIONS,10828379.15,6030845.21,0,0,0,0
3319,2/20/2023,FLORAL,MIXED BOUQUETS,1121678.76,127679,0,0,0,0
3320,2/20/2023,TROPICALS,MANGOES,2268769.45,2187145.21,0,0,0,0
3321,2/20/2023,VAV MUSHROOMS DDV,MUSHROOM,4758154.21,1831110.92,0,0,0,0
3322,2/20/2023,TRUCK VEG CHILIS,CHILIS,2710027.57,1857664.3,0,0,0,0
3323,2/20/2023,COOKING VEGTABLES,LETTUCE,7252312.05,3743615.14,230.6918929,0,0,230.6918929
3324,2/20/2023,TRUCK VEG CHILIS,CABBAGE L3,2366126.05,2825206.57,0,0,0,0
